,region,ode_name,num,epochs,latent_dim,2015 7,2015 14,2015 21,2015 28,2016 7,2016 14,2016 21,2016 28,2017 7,2017 14,2017 21,2017 28,2018 7,2018 14,2018 21,2018 28,skill 2015 7,skill 2015 14,skill 2015 21,skill 2015 28,skill 2016 7,skill 2016 14,skill 2016 21,skill 2016 28,skill 2018 7,skill 2018 14,skill 2018 21,skill 2018 28,skill 2017 7,skill 2017 14,skill 2017 21,skill 2017 28
33,state,UONN,11.0,120.0,8.0,1.439704955,1.456090074,1.464876452,1.471104041,2.131191934,2.134248152,2.121215516,2.088862844,2.390771736,2.402006203,2.495358008,2.648738075,2.074641772,2.048069677,2.044242651,2.054430023,,,,,,,,,,,,,,,,
51,state,UONN,12.0,120.0,8.0,1.445464633,1.451449854,1.456419662,1.461358625,2.066286571,2.124713005,2.16972816,2.20173956,2.685107934,2.415899855,2.339604588,2.359535958,1.836797348,1.834338913,1.864539981,1.917870173,,,,,,,,,,,,,,,,
69,state,UONN,13.0,120.0,8.0,1.424173649,1.440733514,1.441156548,1.434121108,1.8039583,1.718332465,1.71236504,1.743857261,3.08910954,3.087043948,3.116481172,3.172567256,1.662724497,1.704842943,1.766695291,1.86817526,,,,,,,,,,,,,,,,
87,state,UONN,14.0,120.0,8.0,1.443090427,1.453962956,1.460565855,1.470261871,2.12690412,2.144181391,2.156699998,2.166897625,2.185252559,2.16614416,2.231876227,2.352653938,,,,,,,,,,,,,,,,,,,,
16,state,UONNb,10.0,120.0,8.0,1.456772561,1.452664629,1.442970132,1.442605687,2.144033186,2.199349879,2.260072814,2.319726043,3.07661085,3.151300151,3.233568186,3.3219328,2.176038297,2.192933824,2.234262418,2.265576557,,,,,,,,,,,,,,,,
35,state,UONNb,11.0,120.0,8.0,1.467385023,1.452385151,1.437871811,1.428327031,2.09433554,2.167162313,2.224671464,2.277054203,3.290188624,3.419457392,3.537842682,3.654755589,2.230330917,2.309007913,2.36352316,2.42152204,,,,,,,,,,,,,,,,
53,state,UONNb,12.0,120.0,8.0,1.474427803,1.457427432,1.442941404,1.446038508,2.174746913,2.247190685,2.347833681,2.451827165,3.11366915,3.166515544,3.253354211,3.45376015,2.208889684,2.236724378,2.270618065,2.336025627,,,,,,,,,,,,,,,,
71,state,UONNb,13.0,120.0,8.0,1.464421961,1.452824969,1.444546222,1.443426969,2.054759011,2.105530778,2.170522469,2.219092443,3.009232932,3.05702982,3.113340962,3.147952699,2.228575074,2.247450238,2.274337444,2.307426716,,,,,,,,,,,,,,,,
89,state,UONNb,14.0,120.0,8.0,1.484755668,1.465500388,1.448351192,1.434876993,2.169159475,2.202071477,2.248488922,2.302971344,,,,,,,,,,,,,,,,,,,,,,,,
11,hhs,CONN,10.0,120.0,8.0,0.374828887,0.540593528,0.701650232,0.846199205,1.898952993,1.903123101,1.929940325,1.948891651,1.104844502,1.135420947,1.316801527,1.503951244,1.99899313,2.005317072,2.019514312,2.046587999,,,,,,,,,,,,,,,,
26,hhs,CONN,11.0,120.0,8.0,0.435700778,0.568336502,0.691194475,0.792026218,0.899306987,0.950440812,1.051323893,1.17958746,2.4055985,2.598132858,2.791753034,3.001394296,0.886728861,1.030639598,1.179002078,1.310955781,,,,,,,,,,,,,,,,
44,hhs,CONN,12.0,120.0,8.0,1.217545642,1.199219069,1.193026907,1.198852047,0.634660497,0.784627232,0.956948384,1.102273752,2.965301557,3.037822044,3.089172319,3.157703526,0.917281106,1.056352569,1.199730158,1.311870363,,,,,,,,,,,,,,,,
62,hhs,CONN,13.0,120.0,8.0,1.335329953,1.331978809,1.332824911,1.337889952,0.641833512,0.785385179,0.974096099,1.149254403,0.836937269,0.984405011,1.158867035,1.361632123,2.007245227,2.015881715,2.025472803,2.042198323,,,,,,,,,,,,,,,,
80,hhs,CONN,14.0,120.0,8.0,0.437125174,0.562376239,0.688537386,0.805068567,0.656414392,0.801845342,0.962998126,1.087958052,0.725813845,0.856544174,1.040640708,1.266759227,0.946127932,1.038559846,1.155991921,1.271320122,,,,,,,,,,,,,,,,
7,hhs,CONNb,10.0,120.0,8.0,0.379749762,0.479328429,0.610546197,0.75072216,,,,,0.759593322,0.910173847,1.142311057,1.419863745,2.023525531,2.060955108,2.091126627,2.116094398,,,,,,,,,,,,,,,,
27,hhs,CONNb,11.0,120.0,8.0,0.275775303,0.480183404,0.687268809,0.884809199,1.405434752,1.393285697,1.45054997,1.506886077,0.791356859,0.832583602,0.986049368,1.241165948,0.901925594,1.048046281,1.199805253,1.333542545,,,,,,,,,,,,,,,,
46,hhs,CONNb,12.0,120.0,8.0,0.348358047,0.512721875,0.670733589,0.808755286,0.734151839,0.841082841,0.951646158,1.049586297,1.06872783,1.161311531,1.385175441,1.688556088,1.948884395,1.982042684,2.017802024,2.048171527,,,,,,,,,,,,,,,,
63,hhs,CONNb,13.0,120.0,8.0,0.457502413,0.565466967,0.700198563,0.838221119,0.560336416,0.712656856,0.889855103,1.057142039,0.889533491,1.037971017,1.246163763,1.474821649,0.900505404,1.050574131,1.206806907,1.332117066,,,,,,,,,,,,,,,,
82,hhs,CONNb,14.0,120.0,8.0,1.339258206,1.316033306,1.30012943,1.290532009,0.588154022,0.73890433,0.955390433,1.19391157,0.890441799,1.00290319,1.247194134,1.629315959,1.037923136,1.171063964,1.37042972,1.566743593,,,,,,,,,,,,,,,,
6,hhs,SONN,10.0,120.0,8.0,0.518591075,0.625719336,0.723858307,0.840581567,1.518944027,1.559160584,1.61369616,1.672758764,2.866700776,2.832825728,2.774420501,2.705166958,1.037565827,1.165118248,1.266516103,1.346829967,,,,,,,,,,,,,,,,
24,hhs,SONN,11.0,120.0,8.0,0.308281214,0.480799005,0.646308261,0.790305426,2.124489472,2.119662939,2.025537778,1.945458803,0.855173502,1.038304241,1.242572544,1.448822709,1.967729135,1.937922276,1.917403594,1.871356306,,,,,,,,,,,,,,,,
42,hhs,SONN,12.0,120.0,8.0,0.364946017,0.544817153,0.68197651,0.792237604,0.663924371,0.818183147,0.976749609,1.113948815,0.761251149,0.763694608,0.792416926,0.884289362,1.286586748,1.318221387,1.405354285,1.489288667,,,,,,,,,,,,,,,,
60,hhs,SONN,13.0,120.0,8.0,1.394911213,1.406863356,1.430070619,1.460212351,0.953133746,1.06198471,1.153049088,1.229470685,1.14885259,1.197757459,1.360676861,1.585399597,1.948035437,1.893837101,1.865601335,1.857610027,,,,,,,,,,,,,,,,
78,hhs,SONN,14.0,120.0,8.0,0.444509486,0.614063803,0.749727402,0.864329769,1.164043544,1.34652764,1.524285337,1.626336173,2.988106998,2.588886199,2.472058055,2.409030866,2.011395449,2.049333193,1.96155072,1.843112366,,,,,,,,,,,,,,,,
10,hhs,SONNb,10.0,120.0,8.0,0.33766602,0.507696584,0.678515693,0.840111692,1.818148554,1.799983464,1.796460482,1.792396214,1.082513986,1.39801942,1.742098143,2.032463077,0.879193652,0.985309014,1.137642635,1.27018985,,,,,,,,,,,,,,,,
25,hhs,SONNb,11.0,120.0,8.0,1.380542431,1.345629473,1.354754979,1.405844437,0.592222685,0.759723574,0.949366541,1.099742475,0.921245164,1.125350497,1.430718709,1.76928238,1.05824657,1.237453949,1.438739227,1.495617022,,,,,,,,,,,,,,,,
43,hhs,SONNb,12.0,120.0,8.0,0.411908823,0.537029058,0.682173364,0.806375256,1.631267951,1.643047471,1.623001528,1.604713979,2.704227096,2.684003338,2.591651372,2.548562392,0.993467524,1.131608071,1.239849871,1.330945795,,,,,,,,,,,,,,,,
61,hhs,SONNb,13.0,120.0,8.0,0.699769037,0.78518553,0.877818465,0.966546811,0.6689185,0.841210312,1.020388938,1.175175932,3.112955618,3.16279297,3.192946715,3.21984078,0.988219025,1.122557221,1.250173354,1.347803609,,,,,,,,,,,,,,,,
79,hhs,SONNb,14.0,120.0,8.0,0.459881369,0.579942596,0.715387473,0.826056328,2.305525649,2.351633036,2.382745175,2.40489714,0.891786059,1.100493257,1.334385569,1.546530924,1.069982762,1.29448948,1.438008956,1.531182167,,,,,,,,,,,,,,,,
9,hhs,UONN,10.0,120.0,8.0,,,,,1.580688437,1.57946202,1.581650816,1.585057747,2.495517989,2.698717394,2.93499543,3.157154462,1.058066247,1.166880866,1.274365217,1.373589445,,,,,,,,,,,,,,,,
28,hhs,UONN,11.0,120.0,8.0,1.387957902,1.346284304,1.323815957,1.308002721,1.77106631,1.745867149,1.708570303,1.682982945,0.897276131,1.067174462,1.279483959,1.535098681,1.406761806,1.440151584,1.486752227,1.52757962,,,,,,,,,,,,,,,,
45,hhs,UONN,12.0,120.0,8.0,1.311155799,1.303927302,1.301705584,1.302055272,1.404555224,1.471601866,1.603636289,1.691024417,3.311743814,3.397986037,3.427265137,3.45067967,1.272459164,1.367067443,1.470605315,1.549214423,,,,,,,,,,,,,,,,
64,hhs,UONN,13.0,120.0,8.0,0.483114517,0.605362715,0.735113366,0.83917016,1.050231578,1.164253333,1.263320701,1.343141281,2.726850729,2.772070507,2.821768414,2.87907047,2.013044537,1.999448628,2.023253916,2.054903466,,,,,,,,,,,,,,,,
81,hhs,UONN,14.0,120.0,8.0,1.324095688,1.325785671,1.32543704,1.324436247,0.990596962,1.075285214,1.171383189,1.26204893,3.223412646,3.329723281,3.397051234,3.453262468,1.979466352,1.964780808,1.956337728,1.956394901,,,,,,,,,,,,,,,,
8,hhs,UONNb,10.0,120.0,8.0,1.334475039,1.3422488,1.345986415,1.344816199,1.594500413,1.599145801,1.603439429,1.611735546,1.499806748,1.756253834,2.112907643,2.515467571,2.002551416,2.014066146,2.02780919,2.048189261,,,,,,,,,,,,,,,,
29,hhs,UONNb,11.0,120.0,8.0,1.29589309,1.290422228,1.290516784,1.296243224,1.190301115,1.233509611,1.29544027,1.373528638,2.396462036,2.396149932,2.420481729,2.452655856,0.991250927,1.129644306,1.317485607,1.489659932,,,,,,,,,,,,,,,,
47,hhs,UONNb,12.0,120.0,8.0,0.874449672,0.898765824,0.95960488,1.042419035,1.635610795,1.627920593,1.624802695,1.624053959,2.502007375,2.518620251,2.539361404,2.557802715,1.980163155,1.984761913,1.992122708,1.994515774,,,,,,,,,,,,,,,,
65,hhs,UONNb,13.0,120.0,8.0,1.442613997,1.37679712,1.339851918,1.34255269,1.088902173,1.127624104,1.238679664,1.290947784,2.56193601,2.573983696,2.606088178,2.662180256,1.082829939,1.251650904,1.410585504,1.510842582,,,,,,,,,,,,,,,,
83,hhs,UONNb,14.0,120.0,8.0,1.396192339,1.385307788,1.37975758,1.38049527,1.041255172,1.160713192,1.272309492,1.354451391,2.846643077,2.920890793,3.134957059,3.378704231,2.135028827,2.165539373,2.199725977,2.223441725,,,,,,,,,,,,,,,,
90,US,SONN,17.0,20.0,8.0,,,,,0.718207663,0.804236973,0.918220832,1.028169023,2.83849855,2.844549151,2.860389303,2.874603462,0.070850834,0.431831323,0.763138729,1.033413465,,,,,,,,,,,,,,,,
91,US,SONNb,17.0,20.0,8.0,1.064008391,1.105688155,1.140997963,1.25282843,1.153021348,1.613879586,1.775349639,1.758370745,3.447553657,3.226888447,3.162743329,3.117491165,1.286184314,1.286301244,1.31176793,1.349301324,,,,,,,,,,,,,,,,
92,US,CONN,17.0,20.0,8.0,17.01888951,17.46232084,17.92113616,18.50629063,21.60180658,19.14926904,19.30610488,20.27828936,48.58213297,50.19360344,51.66093606,53.11926429,6.053710168,6.115935927,6.29672644,6.578958362,,,,,,,,,,,,,,,,
93,US,CONNb,17.0,20.0,8.0,4.027161477,4.046505164,4.157153615,4.320942167,15.29601161,23.59575795,38.57289219,56.65609495,93.89761964,100.766615,109.7914752,122.7214974,9.619269575,13.34063736,18.21648123,23.71626326,,,,,,,,,,,,,,,,
94,US,UONNb,17.0,20.0,8.0,11.44878769,11.56552348,11.64202567,11.08038353,11.03213434,9.098476939,8.803461429,9.566815945,16.33926368,16.55489978,17.70473474,19.69464961,25.66040824,21.90512222,21.31429601,20.88984921,,,,,,,,,,,,,,,,
95,US,UONN,17.0,20.0,8.0,3.865870964,3.844304852,3.869343058,3.938964487,29.8679341,23.83364663,20.47657193,18.42869674,29.62500104,29.94540244,32.66518748,36.27511353,41.77857057,34.02985092,30.52308598,28.52342826,,,,,,,,,,,,,,,,
96,US,SONN,18.0,20.0,8.0,1.242209816,1.156042021,1.159895835,1.190846551,1.120562811,1.163797486,1.26049792,1.338927774,2.774117817,2.605446386,2.578204589,2.56420305,0.149396874,0.477568083,0.792132737,1.072809302,,,,,,,,,,,,,,,,
97,US,CONN,18.0,20.0,8.0,22.29613042,18.33511051,20.20163941,23.15582635,29.93651529,30.4783193,31.22436487,32.20692002,68.66162829,64.20763464,61.02918788,59.7728264,61.65952414,63.58154289,65.02012836,65.81884539,,,,,,,,,,,,,,,,
98,US,SONNb,18.0,20.0,8.0,1.642732833,1.4559395,1.444281057,1.440029071,0.92707109,0.813332144,0.912573197,1.001330351,0.789186184,1.120326492,1.484500669,1.714667702,1.116392158,1.113271699,1.175566504,1.337191247,,,,,,,,,,,,,,,,
99,US,UONN,18.0,20.0,8.0,4.171275418,4.293277219,4.506122227,4.799706946,22.944954,21.29732568,20.32591828,19.65587723,63.77882236,66.07170327,76.29711976,94.11390555,6.477818328,6.800485978,7.236565618,7.718766659,,,,,,,,,,,,,,,,
100,US,CONNb,18.0,20.0,8.0,3.303672787,3.320747152,3.380218886,3.487844975,6.733186772,6.817186482,6.948946806,7.096338297,35.66300392,36.33280295,37.23679547,38.34835548,20.55715569,21.07783888,21.69116028,22.3518364,,,,,,,,,,,,,,,,
101,US,UONNb,18.0,20.0,8.0,10.38410595,10.55298312,10.69674903,10.80248779,23.56814346,14.20057698,9.770150457,7.795748785,39.99130479,40.69602948,42.07395521,46.84787056,17.9900834,15.90819725,15.61668715,15.03287695,,,,,,,,,,,,,,,,
102,US,SONN,19.0,20.0,8.0,1.023507859,1.096465161,1.132908352,1.149302179,1.211382692,1.320246028,1.45871137,1.582454952,2.801545662,2.728927045,2.713166262,2.725585384,1.212813152,1.282579336,1.318343921,1.34041312,,,,,,,,,,,,,,,,
103,US,CONNb,19.0,20.0,8.0,23.9520917,24.17764366,24.35608968,24.55641442,9.613735292,10.50312244,12.28093999,15.43151999,16.77014132,17.05252916,17.36838738,17.67237399,143.3757586,158.9260459,170.9807818,175.1145355,,,,,,,,,,,,,,,,
104,US,CONN,19.0,20.0,8.0,16.7747236,13.75250261,13.59844192,14.1399136,7.492893265,7.558711424,7.706023721,7.877372407,36.95103284,38.49967191,39.56613882,40.83222126,10.43782463,9.962812926,9.745970782,9.653158101,,,,,,,,,,,,,,,,
105,US,SONNb,19.0,20.0,8.0,0.981320614,0.969064015,1.004712892,1.043717035,1.565343363,1.557741831,1.727702654,1.861189891,2.874342628,2.753935082,2.823809616,2.799247774,5.433202795,5.425858463,5.424231462,5.423441226,,,,,,,,,,,,,,,,
106,US,UONNb,19.0,20.0,8.0,20.23080515,18.50935986,16.91898643,14.61547772,12.65269196,10.01560274,9.731358228,10.59300785,10.1050124,9.321706366,9.445879337,10.82009521,60.17619459,40.53803253,35.67758163,30.95827948,,,,,,,,,,,,,,,,
107,US,UONN,19.0,20.0,8.0,2.057024757,2.045275086,2.083447415,2.148332266,13.62362812,11.86384205,10.76843479,10.13207557,4.4828453,4.158949303,4.430691325,4.879836205,148.8165816,85.58882713,56.42975107,42.47413932,,,,,,,,,,,,,,,,
108,US,SONN,15.0,40.0,8.0,0.708392593,0.545870752,0.802520172,1.451698191,1.253804214,1.27454315,1.297392259,1.324812111,1.000607659,1.253623415,1.615709424,1.929241316,0.103358177,0.481404675,0.826127809,1.105727733,,,,,,,,,,,,,,,,
109,US,CONN,15.0,40.0,8.0,0.697724623,0.998075622,1.268811606,1.459232001,10.08816774,10.18313387,10.39986679,10.57502018,40.23296975,34.65624225,30.17108569,27.70430999,3.231962006,3.550912985,4.352108775,5.322948551,,,,,,,,,,,,,,,,
110,US,SONNb,15.0,40.0,8.0,0.404963106,0.643574668,0.824098926,0.968756518,1.244059152,1.266285187,1.312853325,1.361584775,0.876098429,1.09847897,1.3616641,1.619884673,2.227281086,2.150870463,2.165938795,2.174611032,,,,,,,,,,,,,,,,
111,US,UONN,15.0,40.0,8.0,3.620132407,3.67156195,3.741790318,3.843208373,2.405965754,2.436021625,2.536320393,2.666344614,15.35888417,15.04330841,14.84245526,14.95569871,1.747328987,1.774335164,1.997792955,2.347086168,,,,,,,,,,,,,,,,
112,US,CONNb,15.0,40.0,8.0,55.41473626,58.53474906,66.48397893,85.14870126,2.407998246,2.479811175,2.671186629,2.973423817,4.092374665,4.452044309,5.288025326,6.574142589,73.88898807,76.73368263,81.56355604,90.40391151,,,,,,,,,,,,,,,,
113,US,UONNb,15.0,40.0,8.0,1.152070463,1.442015146,1.792568707,2.215083326,18.06769598,17.19625761,16.49210963,16.19759684,42.79921737,39.19768641,36.8843204,37.03480022,3.249706482,3.462735862,3.945062456,4.744592144,,,,,,,,,,,,,,,,
114,US,SONN,16.0,40.0,8.0,0.140474708,0.060820654,0.158287208,0.37084319,1.137814954,1.144189258,1.179179678,1.226636165,1.406127553,1.489271078,1.621051028,1.80098647,5.452101539,5.450157116,5.441498624,5.431490582,,,,,,,,,,,,,,,,
115,US,CONN,16.0,40.0,8.0,4.447742861,4.648444738,4.944260611,5.329548575,5.394480112,5.431234781,5.487810387,5.581787227,36.59528505,33.23193857,33.05082268,33.90828008,2.589304664,2.623515912,2.686928508,2.750519212,,,,,,,,,,,,,,,,
116,US,SONNb,16.0,40.0,8.0,0.264555811,0.322708684,0.498498017,0.594514972,0.442811048,0.455236132,0.549361267,0.698446185,0.896353173,1.267745308,1.692766194,2.709917309,0.444425966,0.653030284,1.0100973,1.161900119,,,,,,,,,,,,,,,,
117,US,UONN,16.0,40.0,8.0,5.280570349,4.621803298,4.215173189,3.987940964,17.8318494,18.28376844,18.79038609,19.1315661,9.20889581,9.558765327,10.10277307,10.83734806,18.75238078,18.97534192,19.17837865,19.44334169,,,,,,,,,,,,,,,,
118,US,CONNb,16.0,40.0,8.0,4.463743729,4.461549336,4.489560224,4.542864321,3.583756455,3.620725757,3.709118843,3.823252234,6.43219223,6.700354897,7.274256468,8.150984667,5.702781419,5.584183369,5.661240209,5.810290201,,,,,,,,,,,,,,,,
119,US,UONNb,16.0,40.0,8.0,11.54683636,8.908842024,7.432254338,6.737406006,16.78985812,15.93284727,15.81769774,16.56305406,32.86310769,34.15885002,35.58819852,36.56603548,14.77569069,13.51762772,13.31050193,13.71804447,,,,,,,,,,,,,,,,
120,US,SONN,17.0,40.0,8.0,1.159541068,1.17157503,1.190014955,1.223748431,0.428934636,0.542108346,0.863227578,1.132337421,2.530291992,2.312041008,2.263405037,2.256039498,1.835690032,1.633643925,1.623067968,1.635722302,,,,,,,,,,,,,,,,
121,US,CONN,17.0,40.0,8.0,3.030826768,3.058632275,3.099294394,3.136400761,5.431038936,5.453221338,5.502352874,5.564639105,12.67006334,11.56312484,11.50387129,11.65147999,137.553717,139.9638301,142.674476,145.2628704,,,,,,,,,,,,,,,,
122,US,SONNb,17.0,40.0,8.0,0.368166616,0.533838219,0.692727008,0.845561275,1.785655398,1.805262298,1.816774397,1.82593009,1.649159419,1.72490423,1.760430498,1.78909771,0.222276721,0.382427716,0.716167599,1.072105406,,,,,,,,,,,,,,,,
123,US,UONN,17.0,40.0,8.0,0.902347923,0.888854488,0.899594162,0.921804776,3.055779765,3.053551186,3.221912764,3.484421034,9.113063162,9.573094823,10.33523446,11.5026761,20.93119174,20.68900553,20.66072913,20.55715708,,,,,,,,,,,,,,,,
124,US,CONNb,17.0,40.0,8.0,2.417197328,2.486425173,2.569365013,2.686919231,2.263411734,2.293277102,2.353604146,2.438119293,3.059117735,3.252888992,3.705368895,4.494546247,6.82706319,8.235489949,9.575690689,13.1800791,,,,,,,,,,,,,,,,
125,US,UONNb,17.0,40.0,8.0,2.777271679,2.919316764,3.061407944,3.220709073,6.78921243,6.516228713,6.528382029,7.284581195,6.644364522,5.586978082,5.074774936,4.993992251,8.884967336,6.373029919,5.511724049,5.633839133,,,,,,,,,,,,,,,,
126,US,SONN,18.0,40.0,8.0,1.320836415,1.197670366,1.231640908,1.349736719,0.789053244,0.84216893,0.928058488,1.042666872,0.972584266,1.121364371,1.298987776,1.480049661,1.579551044,1.598552305,1.613809848,1.628583193,,,,,,,,,,,,,,,,
127,US,CONN,18.0,40.0,8.0,10.24824122,10.55527425,11.0162654,11.60005179,15.74567607,14.77156793,14.34604565,14.06229454,17.45257654,16.82309297,16.50288929,16.28810994,24.52046695,25.84664444,28.05240661,31.21287192,,,,,,,,,,,,,,,,
128,US,SONNb,18.0,40.0,8.0,-0.006249796,0.119919791,0.342635894,0.546146055,1.018441984,0.965477617,1.041291277,1.10146478,4.194539989,3.729217,3.740624245,3.790151784,0.359180325,0.452187155,0.755314718,1.043222382,,,,,,,,,,,,,,,,
129,US,UONN,18.0,40.0,8.0,2.800706908,2.444825053,2.302480486,2.309297819,5.260724235,3.843255691,3.284483729,3.111670551,56.13644912,53.35098033,52.54613936,52.11057577,3.468616055,3.763427832,4.173242796,4.681873143,,,,,,,,,,,,,,,,
130,US,CONNb,18.0,40.0,8.0,3.16437419,3.853281969,5.260844643,7.878165013,9.51843337,10.12418375,11.20102246,13.32362584,27.62904509,28.88949798,30.24253056,31.58232186,13.08792654,13.38603452,13.75317523,14.22173152,,,,,,,,,,,,,,,,
131,US,UONNb,18.0,40.0,8.0,2.635491152,2.780671341,2.988719249,3.3510579,12.74288372,12.13665151,11.70534484,11.03690734,10.7606405,10.02070403,9.881340377,10.48620795,30.8712698,29.57866432,32.67430684,36.47208777,,,,,,,,,,,,,,,,
132,US,SONN,19.0,40.0,8.0,0.196426526,0.204173258,0.308388635,0.499045435,1.377183185,1.362785944,1.377242402,1.415840226,1.81236151,1.820154767,2.042745111,2.472614124,2.658926535,2.471231898,2.452267498,2.44675443,,,,,,,,,,,,,,,,
133,US,CONN,19.0,40.0,8.0,5.673630975,4.967721673,4.99852933,5.199145642,10.44218556,10.48736589,10.59309575,10.66441026,90.06798222,90.21219957,95.07866262,101.9422107,10.57364527,9.64563735,9.392166616,9.458654711,,,,,,,,,,,,,,,,
134,US,SONNb,19.0,40.0,8.0,1.205070664,1.19362645,1.324418119,1.369571444,2.569408849,2.37936233,2.316256907,2.304909219,1.504689127,1.66461171,1.78311697,1.91871254,0.19908173,0.292389899,0.545517444,0.800699569,,,,,,,,,,,,,,,,
135,US,UONN,19.0,40.0,8.0,1.31350773,1.309784882,1.314969609,1.330765508,7.349450149,7.321703819,7.328228267,7.390364072,11.78545266,12.09066047,12.38358492,12.66845472,6.014194572,6.124699426,6.299957159,6.496093934,,,,,,,,,,,,,,,,
136,US,CONNb,19.0,40.0,8.0,26.20839467,26.53665173,26.75049934,26.93677443,4.269421377,4.43040711,4.700056143,5.067710708,30.24595074,36.79618143,43.2787291,58.917376,11.8739974,15.93866421,23.47921526,35.06440745,,,,,,,,,,,,,,,,
137,US,UONNb,19.0,40.0,8.0,11.31067374,12.02121382,12.85876497,13.75134302,35.10096019,22.99502968,18.46741007,17.83590811,9.763337618,9.954339053,10.32246654,10.86435756,4.3206683,4.235711908,4.355363097,4.730159592,,,,,,,,,,,,,,,,
138,US,SONN,15.0,60.0,8.0,0.90215443,0.969985118,1.09499319,1.211881062,0.564015732,0.626296733,0.757944509,0.885965892,1.209295021,1.18551588,1.778685897,2.812383747,0.068728734,0.226586696,0.601751707,1.046375628,,,,,,,,,,,,,,,,
139,US,SONNb,15.0,60.0,8.0,1.245470014,1.275201248,1.316282084,1.365432808,0.404724135,0.476678187,0.716606574,1.003604484,0.694004504,0.570215072,0.625481664,0.959304082,0.749975557,0.802455033,0.983234177,1.030916319,,,,,,,,,,,,,,,,
140,US,CONN,15.0,60.0,8.0,43.36072942,41.46892387,42.80561064,44.9843676,10.25630742,9.561211541,9.49349699,9.558835095,31.45289455,29.61347412,29.57135523,31.0663415,3.474056028,3.299962099,3.513843632,3.746782852,,,,,,,,,,,,,,,,
141,US,UONN,15.0,60.0,8.0,0.321794527,0.349936777,0.526117783,0.798919104,20.06397842,17.24892157,16.83857563,16.99355569,57.29678205,40.57718484,33.91603038,30.29397762,72.02219994,37.39220873,29.6424825,26.98035556,,,,,,,,,,,,,,,,
142,US,CONNb,15.0,60.0,8.0,0.21940356,0.165254297,0.215226146,0.369437062,9.98691622,10.13701671,10.29685115,10.46726987,13.67331487,14.75973475,17.44028581,21.39283396,7.20709111,7.109456005,7.549242218,8.966521993,,,,,,,,,,,,,,,,
143,US,UONNb,15.0,60.0,8.0,2.18928,2.232533895,2.396207541,2.829260639,4.057768166,3.67750298,3.713984387,4.204228494,3.927711585,4.038322513,4.356069919,5.142424245,1.190082914,1.154287289,1.200990061,1.316860491,,,,,,,,,,,,,,,,
144,US,SONN,16.0,60.0,8.0,0.769061231,0.763932786,0.815369125,0.887172286,0.327774573,0.374025933,0.603131915,0.949338942,0.383316426,0.613899381,1.25823602,2.194989512,3.97520244,4.001854326,4.007047441,4.002798706,,,,,,,,,,,,,,,,
145,US,SONNb,16.0,60.0,8.0,0.842228414,0.811340732,0.879569083,0.913066768,0.815821217,0.940078758,1.0468357,1.134033633,0.47449764,0.746092051,1.216615072,1.953500049,0.083334129,0.353905196,0.687007139,0.953479967,,,,,,,,,,,,,,,,
146,US,CONN,16.0,60.0,8.0,1.993339274,2.087481759,2.26165827,2.492316905,7.343182224,7.507960696,7.666368084,7.841028255,7.038733108,7.145390174,7.384184365,7.414723385,4.817590157,4.538642702,4.789857747,5.109024037,,,,,,,,,,,,,,,,
147,US,UONN,16.0,60.0,8.0,4.360050621,4.529064486,4.92787925,5.57964769,0.656007373,0.763562839,1.030900784,1.418326383,11.88588931,11.07493834,10.86540895,10.78359322,22.44658484,22.98643876,23.04177826,22.80594862,,,,,,,,,,,,,,,,
148,US,CONNb,16.0,60.0,8.0,0.075229541,-0.090016737,0.092130329,0.526182348,121.1877359,122.8494929,126.5774811,132.5074173,2.87591878,3.155351988,3.829785002,4.945714781,1.405358034,1.627098463,2.106226093,2.759182333,,,,,,,,,,,,,,,,
149,US,SONN,15.0,20.0,8.0,2.044779676,2.044190913,2.043633492,2.042037254,1.435783221,1.365119862,1.356465597,1.417211437,,,,,,,,,,,,,,,,,,,,,,,,
150,US,SONNb,15.0,20.0,8.0,,,,,2.07427717,1.823338043,1.819873023,1.843885894,,,,,,,,,,,,,,,,,,,,,,,,
151,US,CONNb,16.0,20.0,8.0,,,,,,,,,,,,,6.237339925,6.405983886,6.708983491,7.119972904,,,,,,,,,,,,,,,,
152,US,UONN,16.0,20.0,8.0,,,,,,,,,,,,,16.59861747,16.71067316,16.9290498,17.14057759,,,,,,,,,,,,,,,,
153,US,UONNb,16.0,20.0,8.0,,,,,,,,,80.65675182,69.72113273,57.51277244,50.45891535,23.72593866,20.98836689,19.94789207,19.33141728,,,,,,,,,,,,,,,,
154,US,SONN,17.0,60.0,8.0,-0.065872881,-0.095312348,0.138037291,0.386423543,0.481218608,0.464433432,0.629804957,0.915811955,8.541488161,8.42738433,8.38268834,8.365456315,0.613944196,0.784904151,1.085387147,1.293616984,,,,,,,,,,,,,,,,
155,US,SONNb,17.0,60.0,8.0,0.156484376,0.146656149,0.303910615,0.483746537,2.767338114,2.72789077,2.721905777,2.721307732,0.354824734,0.545943783,0.99690191,1.443721828,1.231148854,1.306677091,1.345321991,1.387131687,,,,,,,,,,,,,,,,
156,US,CONN,17.0,60.0,8.0,2.594499087,2.622430095,2.6811299,2.762908836,3.707418562,3.860850101,4.183712993,4.624264296,11.39498992,11.48483615,11.68141786,12.0031059,3.724903183,3.805100627,3.978554612,4.197211281,,,,,,,,,,,,,,,,
